unit_id,model_id,serial_number,label_code,condition_grade,condition_notes,shipment_id,arrival_date,cost_allocated,location_id,status,reserved_until,reserved_for_customer_id,created_at,updated_at
U-000822,M-0008,SN-M-0008-GXYHIK,LBL-GXYHIK,A,Perfecto / muy leve,S-0010,2025-11-25,"210,89",L-0001,SOLD,,,2025-11-25 10:25,2026-01-12 12:35
U-000823,M-0008,SN-M-0008-QHQ8DO,LBL-QHQ8DO,A,Perfecto / muy leve,S-0010,2025-11-25,"207,08",L-0003,AVAILABLE,,,2025-11-25 10:37,2025-11-25 10:03
U-000824,M-0008,SN-M-0008-GWO9R6,LBL-GWO9R6,B,Leves marcas estéticas,S-0010,2025-11-25,"162,33",L-0001,SOLD,,,2025-11-25 10:15,2026-01-13 12:47
U-000825,M-0008,SN-M-0008-5685CV,LBL-5685CV,C,Tara visible / revisar,S-0010,2025-11-25,"183,5",L-0003,AVAILABLE,,,2025-11-25 10:26,2025-11-25 10:06
U-000826,M-0008,SN-M-0008-5LTVQ3,LBL-5LTVQ3,B,Leves marcas estéticas,S-0010,2025-11-25,"204,97",L-0004,RESERVED,2026-01-16,C-0004,2025-11-25 10:03,2025-11-25 10:34
U-000827,M-0008,SN-M-0008-Y4IG3D,LBL-Y4IG3D,A,Perfecto / muy leve,S-0010,2025-11-25,"187,64",L-0002,AVAILABLE,,,2025-11-25 10:39,2025-11-25 10:45
U-000828,M-0008,SN-M-0008-6CLFWH,LBL-6CLFWH,A,Perfecto / muy leve,S-0010,2025-11-25,"150,53",L-0004,AVAILABLE,,,2025-11-25 10:20,2025-11-25 10:29
U-000829,M-0008,SN-M-0008-MS41N3,LBL-MS41N3,A,Perfecto / muy leve,S-0010,2025-11-25,"207,21",L-0005,IN_REVIEW,,,2025-11-25 10:51,2025-11-25 10:10
U-000830,M-0008,SN-M-0008-ES9W78,LBL-ES9W78,A,Perfecto / muy leve,S-0010,2025-11-25,"206,42",L-0001,SOLD,,,2025-11-25 10:38,2025-12-18 12:57
U-000831,M-0008,SN-M-0008-TEL4BR,LBL-TEL4BR,A,Perfecto / muy leve,S-0010,2025-11-25,"143,68",L-0001,SOLD,,,2025-11-25 10:13,2026-01-11 12:14
U-000832,M-0008,SN-M-0008-F7LM9Y,LBL-F7LM9Y,B,Leves marcas estéticas,S-0010,2025-11-25,"148,06",L-0001,SOLD,,,2025-11-25 10:48,2025-12-13 12:30
U-000833,M-0008,SN-M-0008-P9JB6C,LBL-P9JB6C,B,Leves marcas estéticas,S-0010,2025-11-25,"187,16",L-0003,AVAILABLE,,,2025-11-25 10:07,2025-11-25 10:20
U-000834,M-0008,SN-M-0008-U77NY0,LBL-U77NY0,B,Leves marcas estéticas,S-0010,2025-11-25,"141,5",L-0001,SOLD,,,2025-11-25 10:12,2026-01-10 12:52
U-000835,M-0008,SN-M-0008-DCTD4O,LBL-DCTD4O,C,Tara visible / revisar,S-0010,2025-11-25,"168,49",L-0002,AVAILABLE,,,2025-11-25 10:58,2025-11-25 10:27
U-000836,M-0008,SN-M-0008-7UMVB8,LBL-7UMVB8,A,Perfecto / muy leve,S-0010,2025-11-25,"142,76",L-0002,AVAILABLE,,,2025-11-25 10:40,2025-11-25 10:59
U-000837,M-0007,SN-M-0007-TZ3L5D,LBL-TZ3L5D,C,Tara visible / revisar,S-0010,2025-11-25,"120,47",L-0001,SOLD,,,2025-11-25 10:32,2025-12-14 12:39
U-000838,M-0007,SN-M-0007-7K60U8,LBL-7K60U8,C,Tara visible / revisar,S-0010,2025-11-25,"127,05",L-0001,SOLD,,,2025-11-25 10:59,2025-12-19 12:43
U-000839,M-0007,SN-M-0007-BPF8FA,LBL-BPF8FA,A,Perfecto / muy leve,S-0010,2025-11-25,"154,36",L-0001,SOLD,,,2025-11-25 10:34,2025-12-30 12:02
U-000840,M-0007,SN-M-0007-97VC6B,LBL-97VC6B,A,Perfecto / muy leve,S-0010,2025-11-25,"144,06",L-0003,AVAILABLE,,,2025-11-25 10:43,2025-11-25 10:07
U-000841,M-0007,SN-M-0007-F69X92,LBL-F69X92,B,Leves marcas estéticas,S-0010,2025-11-25,"153,95",L-0001,SOLD,,,2025-11-25 10:41,2026-01-08 12:46
U-000842,M-0007,SN-M-0007-SOECX8,LBL-SOECX8,B,Leves marcas estéticas,S-0010,2025-11-25,"137,18",L-0002,AVAILABLE,,,2025-11-25 10:13,2025-11-25 10:27
U-000843,M-0007,SN-M-0007-7DWXHW,LBL-7DWXHW,B,Leves marcas estéticas,S-0010,2025-11-25,"141,47",L-0003,AVAILABLE,,,2025-11-25 10:25,2025-11-25 10:53
U-000844,M-0007,SN-M-0007-5Y3O4V,LBL-5Y3O4V,B,Leves marcas estéticas,S-0010,2025-11-25,"158,6",L-0005,IN_REVIEW,,,2025-11-25 10:39,2025-11-25 10:53
U-000845,M-0007,SN-M-0007-2ZORP6,LBL-2ZORP6,A,Perfecto / muy leve,S-0010,2025-11-25,"123,91",L-0001,SOLD,,,2025-11-25 10:04,2026-01-04 12:16
U-000846,M-0007,SN-M-0007-LS1S49,LBL-LS1S49,B,Leves marcas estéticas,S-0010,2025-11-25,"107,24",L-0004,AVAILABLE,,,2025-11-25 10:31,2025-11-25 10:08
U-000847,M-0007,SN-M-0007-O1V1JG,LBL-O1V1JG,B,Leves marcas estéticas,S-0010,2025-11-25,"122,8",L-0002,AVAILABLE,,,2025-11-25 10:23,2025-11-25 10:26
U-000848,M-0023,SN-M-0023-ZGQ6GM,LBL-ZGQ6GM,B,Leves marcas estéticas,S-0010,2025-11-25,"153,18",L-0004,AVAILABLE,,,2025-11-25 10:37,2025-11-25 10:29
U-000849,M-0023,SN-M-0023-E795PP,LBL-E795PP,B,Leves marcas estéticas,S-0010,2025-11-25,"123,57",L-0005,IN_REVIEW,,,2025-11-25 10:43,2025-11-25 10:36
U-000850,M-0023,SN-M-0023-FVB0F5,LBL-FVB0F5,B,Leves marcas estéticas,S-0010,2025-11-25,"140,54",L-0001,SOLD,,,2025-11-25 10:05,2026-01-11 12:50
U-000851,M-0023,SN-M-0023-52NQV2,LBL-52NQV2,B,Leves marcas estéticas,S-0010,2025-11-25,"147,81",L-0001,SOLD,,,2025-11-25 10:54,2025-12-07 12:32
U-000852,M-0023,SN-M-0023-9GA24R,LBL-9GA24R,B,Leves marcas estéticas,S-0010,2025-11-25,"135,1",L-0001,SOLD,,,2025-11-25 10:30,2025-12-08 12:16
U-000853,M-0023,SN-M-0023-71TMDF,LBL-71TMDF,A,Perfecto / muy leve,S-0010,2025-11-25,"124,68",L-0001,SOLD,,,2025-11-25 10:36,2025-11-30 12:28
U-000854,M-0023,SN-M-0023-O91KLS,LBL-O91KLS,B,Leves marcas estéticas,S-0010,2025-11-25,"103,18",L-0005,IN_REVIEW,,,2025-11-25 10:06,2025-11-25 10:37
U-000855,M-0023,SN-M-0023-AYW8QD,LBL-AYW8QD,B,Leves marcas estéticas,S-0010,2025-11-25,"129,76",L-0001,SOLD,,,2025-11-25 10:19,2025-11-28 12:45
U-000856,M-0023,SN-M-0023-FCC3IH,LBL-FCC3IH,C,Tara visible / revisar,S-0010,2025-11-25,"90,15",L-0002,AVAILABLE,,,2025-11-25 10:56,2025-11-25 10:57
U-000857,M-0023,SN-M-0023-1JOOZK,LBL-1JOOZK,A,Perfecto / muy leve,S-0010,2025-11-25,"125,76",L-0001,SOLD,,,2025-11-25 10:16,2026-01-13 12:21
U-000858,M-0023,SN-M-0023-ZGG6B4,LBL-ZGG6B4,B,Leves marcas estéticas,S-0010,2025-11-25,"99,65",L-0001,SOLD,,,2025-11-25 10:55,2026-01-10 12:25
U-000859,M-0023,SN-M-0023-C6DTTO,LBL-C6DTTO,B,Leves marcas estéticas,S-0010,2025-11-25,"146,94",L-0001,SOLD,,,2025-11-25 10:20,2026-01-14 12:42
U-000860,M-0023,SN-M-0023-C9XMQU,LBL-C9XMQU,B,Leves marcas estéticas,S-0010,2025-11-25,"110,95",L-0003,AVAILABLE,,,2025-11-25 10:21,2025-11-25 10:42
U-000861,M-0014,SN-M-0014-2DXLYK,LBL-2DXLYK,A,Perfecto / muy leve,S-0010,2025-11-25,"60,17",L-0001,SOLD,,,2025-11-25 10:30,2025-12-17 12:44
U-000862,M-0014,SN-M-0014-PYMGYP,LBL-PYMGYP,B,Leves marcas estéticas,S-0010,2025-11-25,"77,73",L-0005,IN_REVIEW,,,2025-11-25 10:47,2025-11-25 10:25
U-000863,M-0014,SN-M-0014-Q53T9A,LBL-Q53T9A,B,Leves marcas estéticas,S-0010,2025-11-25,"68,05",L-0002,AVAILABLE,,,2025-11-25 10:09,2025-11-25 10:06
U-000864,M-0014,SN-M-0014-UJNQKG,LBL-UJNQKG,B,Leves marcas estéticas,S-0010,2025-11-25,"70,81",L-0003,AVAILABLE,,,2025-11-25 10:06,2025-11-25 10:14
U-000865,M-0014,SN-M-0014-AA06MD,LBL-AA06MD,A,Perfecto / muy leve,S-0010,2025-11-25,"76,49",L-0001,SOLD,,,2025-11-25 10:28,2026-01-10 12:31
U-000866,M-0014,SN-M-0014-51RCM3,LBL-51RCM3,B,Leves marcas estéticas,S-0010,2025-11-25,"63,79",L-0002,AVAILABLE,,,2025-11-25 10:52,2025-11-25 10:41
U-000867,M-0014,SN-M-0014-EZHYLB,LBL-EZHYLB,A,Perfecto / muy leve,S-0010,2025-11-25,"72,36",L-0001,SOLD,,,2025-11-25 10:22,2025-11-29 12:19
U-000868,M-0014,SN-M-0014-7Y9MQN,LBL-7Y9MQN,C,Tara visible / revisar,S-0010,2025-11-25,"53,63",L-0002,RESERVED,2026-01-17,C-0001,2025-11-25 10:27,2025-11-25 10:34
U-000869,M-0014,SN-M-0014-Q91SFN,LBL-Q91SFN,A,Perfecto / muy leve,S-0010,2025-11-25,"54,77",L-0001,SOLD,,,2025-11-25 10:52,2025-12-12 12:01
U-000870,M-0014,SN-M-0014-UWF3XX,LBL-UWF3XX,A,Perfecto / muy leve,S-0010,2025-11-25,"74,89",L-0003,AVAILABLE,,,2025-11-25 10:23,2025-11-25 10:32
U-000871,M-0014,SN-M-0014-1Y4ZN8,LBL-1Y4ZN8,C,Tara visible / revisar,S-0010,2025-11-25,"61,33",L-0004,AVAILABLE,,,2025-11-25 10:19,2025-11-25 10:02
U-000872,M-0014,SN-M-0014-NHMWPE,LBL-NHMWPE,B,Leves marcas estéticas,S-0010,2025-11-25,"81,22",L-0004,AVAILABLE,,,2025-11-25 10:22,2025-11-25 10:18
U-000873,M-0014,SN-M-0014-V6OEA4,LBL-V6OEA4,B,Leves marcas estéticas,S-0010,2025-11-25,"65,3",L-0002,AVAILABLE,,,2025-11-25 10:45,2025-11-25 10:00
U-000874,M-0014,SN-M-0014-R1RZCS,LBL-R1RZCS,B,Leves marcas estéticas,S-0010,2025-11-25,"61,04",L-0001,SOLD,,,2025-11-25 10:05,2026-01-11 12:21
U-000875,M-0014,SN-M-0014-0PI3YK,LBL-0PI3YK,C,Tara visible / revisar,S-0010,2025-11-25,"56,22",L-0002,RESERVED,2026-01-15,C-0004,2025-11-25 10:42,2025-11-25 10:37
U-000876,M-0019,SN-M-0019-WVP3TM,LBL-WVP3TM,B,Leves marcas estéticas,S-0010,2025-11-25,"199,48",L-0001,SOLD,,,2025-11-25 10:05,2026-01-12 12:15
U-000877,M-0019,SN-M-0019-QBGOQ4,LBL-QBGOQ4,B,Leves marcas estéticas,S-0010,2025-11-25,"230,6",L-0001,SOLD,,,2025-11-25 10:01,2025-12-24 12:34
U-000878,M-0019,SN-M-0019-ZFVS0E,LBL-ZFVS0E,C,Tara visible / revisar,S-0010,2025-11-25,"190,67",L-0005,IN_REVIEW,,,2025-11-25 10:55,2025-11-25 10:46
U-000879,M-0015,SN-M-0015-ZZO8PQ,LBL-ZZO8PQ,B,Leves marcas estéticas,S-0010,2025-11-25,"87,08",L-0001,SOLD,,,2025-11-25 10:45,2025-12-28 12:41
U-000880,M-0015,SN-M-0015-HJ2PGD,LBL-HJ2PGD,B,Leves marcas estéticas,S-0010,2025-11-25,"111,98",L-0002,AVAILABLE,,,2025-11-25 10:08,2025-11-25 10:14
U-000881,M-0015,SN-M-0015-BUCZT7,LBL-BUCZT7,B,Leves marcas estéticas,S-0010,2025-11-25,"110,16",L-0001,SOLD,,,2025-11-25 10:15,2025-12-24 12:23
U-000882,M-0015,SN-M-0015-UQ11YD,LBL-UQ11YD,A,Perfecto / muy leve,S-0010,2025-11-25,"124,54",L-0004,AVAILABLE,,,2025-11-25 10:57,2025-11-25 10:19
U-000883,M-0015,SN-M-0015-9PFRRN,LBL-9PFRRN,B,Leves marcas estéticas,S-0010,2025-11-25,"91,6",L-0005,IN_REVIEW,,,2025-11-25 10:13,2025-11-25 10:18
U-000884,M-0015,SN-M-0015-PWL7SM,LBL-PWL7SM,C,Tara visible / revisar,S-0010,2025-11-25,"80,67",L-0003,AVAILABLE,,,2025-11-25 10:59,2025-11-25 10:18
U-000885,M-0015,SN-M-0015-FAP0T8,LBL-FAP0T8,C,Tara visible / revisar,S-0010,2025-11-25,"94,71",L-0003,AVAILABLE,,,2025-11-25 10:15,2025-11-25 10:04
U-000886,M-0015,SN-M-0015-7OM79Q,LBL-7OM79Q,C,Tara visible / revisar,S-0010,2025-11-25,"106,52",L-0001,SOLD,,,2025-11-25 10:14,2025-12-11 12:08
U-000887,M-0015,SN-M-0015-3PP5KQ,LBL-3PP5KQ,C,Tara visible / revisar,S-0010,2025-11-25,"80,06",L-0001,SOLD,,,2025-11-25 10:47,2026-01-12 12:52
U-000888,M-0015,SN-M-0015-EMMZN0,LBL-EMMZN0,B,Leves marcas estéticas,S-0010,2025-11-25,"119,87",L-0003,RESERVED,2026-01-16,C-0001,2025-11-25 10:23,2025-11-25 10:28
U-000889,M-0015,SN-M-0015-LA1SRZ,LBL-LA1SRZ,A,Perfecto / muy leve,S-0010,2025-11-25,"85,9",L-0002,AVAILABLE,,,2025-11-25 10:46,2025-11-25 10:55
U-000890,M-0015,SN-M-0015-QPLGPT,LBL-QPLGPT,A,Perfecto / muy leve,S-0010,2025-11-25,"90,08",L-0001,SOLD,,,2025-11-25 10:01,2026-01-11 12:44
U-000891,M-0015,SN-M-0015-NMT8IQ,LBL-NMT8IQ,C,Tara visible / revisar,S-0010,2025-11-25,"100,4",L-0001,SOLD,,,2025-11-25 10:06,2026-01-14 12:14
U-000892,M-0015,SN-M-0015-U7I1JZ,LBL-U7I1JZ,A,Perfecto / muy leve,S-0010,2025-11-25,"107,43",L-0002,AVAILABLE,,,2025-11-25 10:01,2025-11-25 10:53
U-000893,M-0015,SN-M-0015-IVL3GS,LBL-IVL3GS,B,Leves marcas estéticas,S-0010,2025-11-25,"88,2",L-0005,IN_REVIEW,,,2025-11-25 10:25,2025-11-25 10:05
U-000894,M-0016,SN-M-0016-1YGPIK,LBL-1YGPIK,B,Leves marcas estéticas,S-0010,2025-11-25,"59,28",L-0004,AVAILABLE,,,2025-11-25 10:35,2025-11-25 10:10
U-000895,M-0016,SN-M-0016-7YH0WN,LBL-7YH0WN,B,Leves marcas estéticas,S-0010,2025-11-25,"74,8",L-0001,SOLD,,,2025-11-25 10:45,2026-01-07 12:18
U-000896,M-0016,SN-M-0016-6P79MG,LBL-6P79MG,A,Perfecto / muy leve,S-0010,2025-11-25,"66,74",L-0002,AVAILABLE,,,2025-11-25 10:01,2025-11-25 10:46
U-000897,M-0016,SN-M-0016-ZPH9OO,LBL-ZPH9OO,B,Leves marcas estéticas,S-0010,2025-11-25,"56,4",L-0003,AVAILABLE,,,2025-11-25 10:23,2025-11-25 10:48
U-000898,M-0016,SN-M-0016-K7NTFO,LBL-K7NTFO,C,Tara visible / revisar,S-0010,2025-11-25,"65,21",L-0001,SOLD,,,2025-11-25 10:12,2025-11-27 12:23
U-000899,M-0016,SN-M-0016-IO0TIA,LBL-IO0TIA,B,Leves marcas estéticas,S-0010,2025-11-25,"65,57",L-0001,SOLD,,,2025-11-25 10:49,2026-01-10 12:33
U-000900,M-0016,SN-M-0016-G21PQH,LBL-G21PQH,A,Perfecto / muy leve,S-0010,2025-11-25,"72,9",L-0004,AVAILABLE,,,2025-11-25 10:02,2025-11-25 10:23
U-000901,M-0016,SN-M-0016-4OEPXB,LBL-4OEPXB,B,Leves marcas estéticas,S-0010,2025-11-25,"62,45",L-0004,AVAILABLE,,,2025-11-25 10:29,2025-11-25 10:49
U-000902,M-0016,SN-M-0016-EGZTP0,LBL-EGZTP0,A,Perfecto / muy leve,S-0010,2025-11-25,"57,2",L-0002,AVAILABLE,,,2025-11-25 10:18,2025-11-25 10:17
U-000903,M-0010,SN-M-0010-7FP4LI,LBL-7FP4LI,A,Perfecto / muy leve,S-0010,2025-11-25,"127,42",L-0001,SOLD,,,2025-11-25 10:26,2026-01-13 12:08
U-000904,M-0009,SN-M-0009-YOQXOC,LBL-YOQXOC,B,Leves marcas estéticas,S-0011,2025-12-02,"143,84",L-0001,SOLD,,,2025-12-02 10:02,2025-12-29 12:42
U-000905,M-0009,SN-M-0009-YDZ9N4,LBL-YDZ9N4,B,Leves marcas estéticas,S-0011,2025-12-02,"134,3",L-0001,SOLD,,,2025-12-02 10:56,2025-12-06 12:26
U-000906,M-0006,SN-M-0006-EUVOJK,LBL-EUVOJK,B,Leves marcas estéticas,S-0011,2025-12-02,"60,7",L-0001,SOLD,,,2025-12-02 10:57,2026-01-09 12:19
U-000907,M-0006,SN-M-0006-S8NAPT,LBL-S8NAPT,B,Leves marcas estéticas,S-0011,2025-12-02,"51,17",L-0001,SOLD,,,2025-12-02 10:39,2026-01-11 12:13
U-000908,M-0006,SN-M-0006-YGLLT9,LBL-YGLLT9,C,Tara visible / revisar,S-0011,2025-12-02,"47,43",L-0001,SOLD,,,2025-12-02 10:38,2026-01-07 12:32
U-000909,M-0006,SN-M-0006-YV7HBT,LBL-YV7HBT,A,Perfecto / muy leve,S-0011,2025-12-02,"55,37",L-0001,SOLD,,,2025-12-02 10:18,2026-01-11 12:43
U-000910,M-0006,SN-M-0006-YUK6JK,LBL-YUK6JK,A,Perfecto / muy leve,S-0011,2025-12-02,"63,23",L-0003,RESERVED,2026-01-17,C-0001,2025-12-02 10:40,2025-12-02 10:07
U-000911,M-0006,SN-M-0006-DT0B0E,LBL-DT0B0E,A,Perfecto / muy leve,S-0011,2025-12-02,"52,3",L-0001,SOLD,,,2025-12-02 10:14,2026-01-09 12:30
U-000912,M-0006,SN-M-0006-P3L8D6,LBL-P3L8D6,A,Perfecto / muy leve,S-0011,2025-12-02,"60,68",L-0001,SOLD,,,2025-12-02 10:33,2025-12-07 12:42
U-000913,M-0006,SN-M-0006-NIVEEW,LBL-NIVEEW,C,Tara visible / revisar,S-0011,2025-12-02,"60,09",L-0004,AVAILABLE,,,2025-12-02 10:21,2025-12-02 10:58
U-000914,M-0006,SN-M-0006-9MJNVJ,LBL-9MJNVJ,A,Perfecto / muy leve,S-0011,2025-12-02,"66,88",L-0001,SOLD,,,2025-12-02 10:19,2026-01-07 12:24
U-000915,M-0006,SN-M-0006-AE388K,LBL-AE388K,C,Tara visible / revisar,S-0011,2025-12-02,"48,03",L-0001,SOLD,,,2025-12-02 10:52,2026-01-12 12:13
U-000916,M-0006,SN-M-0006-YKDGJG,LBL-YKDGJG,B,Leves marcas estéticas,S-0011,2025-12-02,"53,27",L-0001,SOLD,,,2025-12-02 10:34,2026-01-14 12:23
U-000917,M-0006,SN-M-0006-2W5GPG,LBL-2W5GPG,A,Perfecto / muy leve,S-0011,2025-12-02,"45,54",L-0001,SOLD,,,2025-12-02 10:53,2026-01-13 12:08
U-000918,M-0006,SN-M-0006-9378NT,LBL-9378NT,B,Leves marcas estéticas,S-0011,2025-12-02,"65,44",L-0002,AVAILABLE,,,2025-12-02 10:20,2026-01-13 16:47
U-000919,M-0006,SN-M-0006-7G5L82,LBL-7G5L82,B,Leves marcas estéticas,S-0011,2025-12-02,"65,09",L-0001,SOLD,,,2025-12-02 10:20,2025-12-11 12:32
U-000920,M-0006,SN-M-0006-V89UMX,LBL-V89UMX,B,Leves marcas estéticas,S-0011,2025-12-02,"62,7",L-0003,AVAILABLE,,,2025-12-02 10:04,2025-12-02 10:45
U-000921,M-0006,SN-M-0006-PNSCBL,LBL-PNSCBL,A,Perfecto / muy leve,S-0011,2025-12-02,"46,8",L-0001,SOLD,,,2025-12-02 10:33,2025-12-26 12:06
U-000922,M-0002,SN-M-0002-T3SSMG,LBL-T3SSMG,A,Perfecto / muy leve,S-0011,2025-12-02,"47,45",L-0002,AVAILABLE,,,2025-12-02 10:34,2025-12-02 10:26
U-000923,M-0002,SN-M-0002-D7ISKA,LBL-D7ISKA,C,Tara visible / revisar,S-0011,2025-12-02,"45,07",L-0001,SOLD,,,2025-12-02 10:49,2026-01-08 12:09
U-000924,M-0002,SN-M-0002-EN6NXQ,LBL-EN6NXQ,B,Leves marcas estéticas,S-0011,2025-12-02,"62,33",L-0001,SOLD,,,2025-12-02 10:19,2025-12-22 12:41
U-000925,M-0002,SN-M-0002-LZIR1I,LBL-LZIR1I,A,Perfecto / muy leve,S-0011,2025-12-02,"58,78",L-0002,AVAILABLE,,,2025-12-02 10:57,2025-12-02 10:10
U-000926,M-0002,SN-M-0002-DJ6VOC,LBL-DJ6VOC,A,Perfecto / muy leve,S-0011,2025-12-02,"50,76",L-0002,AVAILABLE,,,2025-12-02 10:51,2025-12-02 10:32
U-000927,M-0002,SN-M-0002-VVKAVM,LBL-VVKAVM,B,Leves marcas estéticas,S-0011,2025-12-02,"57,69",L-0002,AVAILABLE,,,2025-12-02 10:40,2025-12-02 10:16
U-000928,M-0002,SN-M-0002-Q7TVXR,LBL-Q7TVXR,B,Leves marcas estéticas,S-0011,2025-12-02,"62,27",L-0005,IN_REVIEW,,,2025-12-02 10:22,2026-01-01 16:39
U-000929,M-0002,SN-M-0002-X3I7KX,LBL-X3I7KX,C,Tara visible / revisar,S-0011,2025-12-02,"42,16",L-0003,AVAILABLE,,,2025-12-02 10:35,2025-12-02 10:36
U-000930,M-0002,SN-M-0002-D9211C,LBL-D9211C,A,Perfecto / muy leve,S-0011,2025-12-02,"46,13",L-0002,AVAILABLE,,,2025-12-02 10:37,2025-12-02 10:04
U-000931,M-0002,SN-M-0002-VBBS7Z,LBL-VBBS7Z,B,Leves marcas estéticas,S-0011,2025-12-02,"51,85",L-0001,SOLD,,,2025-12-02 10:44,2026-01-09 12:11
U-000932,M-0002,SN-M-0002-VMLIPA,LBL-VMLIPA,A,Perfecto / muy leve,S-0011,2025-12-02,"51,93",L-0005,IN_REVIEW,,,2025-12-02 10:13,2026-01-10 16:33
U-000933,M-0002,SN-M-0002-6ZDKOR,LBL-6ZDKOR,A,Perfecto / muy leve,S-0011,2025-12-02,"68,93",L-0001,SOLD,,,2025-12-02 10:11,2025-12-29 12:00
U-000934,M-0002,SN-M-0002-IX41TS,LBL-IX41TS,B,Leves marcas estéticas,S-0011,2025-12-02,"49,78",L-0001,SOLD,,,2025-12-02 10:26,2026-01-08 12:00
U-000935,M-0002,SN-M-0002-HC5YKQ,LBL-HC5YKQ,C,Tara visible / revisar,S-0011,2025-12-02,"41,54",L-0002,AVAILABLE,,,2025-12-02 10:46,2025-12-02 10:57
U-000936,M-0002,SN-M-0002-1EL4HN,LBL-1EL4HN,C,Tara visible / revisar,S-0011,2025-12-02,"47,97",L-0001,SOLD,,,2025-12-02 10:58,2026-01-09 12:26
U-000937,M-0026,SN-M-0026-X6P72K,LBL-X6P72K,A,Perfecto / muy leve,S-0011,2025-12-02,"82,49",L-0003,AVAILABLE,,,2025-12-02 10:49,2025-12-02 10:12
U-000938,M-0026,SN-M-0026-CXKSLG,LBL-CXKSLG,B,Leves marcas estéticas,S-0011,2025-12-02,"87,66",L-0004,AVAILABLE,,,2025-12-02 10:08,2025-12-02 10:23
U-000939,M-0026,SN-M-0026-IMMXII,LBL-IMMXII,C,Tara visible / revisar,S-0011,2025-12-02,"72,74",L-0001,SOLD,,,2025-12-02 10:12,2026-01-12 12:32
U-000940,M-0026,SN-M-0026-R43IRV,LBL-R43IRV,A,Perfecto / muy leve,S-0011,2025-12-02,"67,38",L-0004,AVAILABLE,,,2025-12-02 10:34,2025-12-02 10:28
U-000941,M-0026,SN-M-0026-JG6HBP,LBL-JG6HBP,A,Perfecto / muy leve,S-0011,2025-12-02,"76,62",L-0001,SOLD,,,2025-12-02 10:44,2026-01-14 12:58
U-000942,M-0026,SN-M-0026-38B7Q1,LBL-38B7Q1,B,Leves marcas estéticas,S-0011,2025-12-02,"62,48",L-0002,AVAILABLE,,,2025-12-02 10:47,2025-12-02 10:46
U-000943,M-0026,SN-M-0026-LIP0YM,LBL-LIP0YM,B,Leves marcas estéticas,S-0011,2025-12-02,"86,51",L-0001,SOLD,,,2025-12-02 10:38,2026-01-11 12:19
U-000944,M-0026,SN-M-0026-1W9ZQV,LBL-1W9ZQV,B,Leves marcas estéticas,S-0011,2025-12-02,"68,8",L-0004,AVAILABLE,,,2025-12-02 10:52,2025-12-02 10:05
U-000945,M-0026,SN-M-0026-8YSOZX,LBL-8YSOZX,C,Tara visible / revisar,S-0011,2025-12-02,"71,76",L-0003,AVAILABLE,,,2025-12-02 10:57,2025-12-02 10:02
U-000946,M-0026,SN-M-0026-6LAFT7,LBL-6LAFT7,A,Perfecto / muy leve,S-0011,2025-12-02,"62,35",L-0004,AVAILABLE,,,2025-12-02 10:24,2025-12-02 10:38
U-000947,M-0026,SN-M-0026-FE5T2Q,LBL-FE5T2Q,A,Perfecto / muy leve,S-0011,2025-12-02,"62,97",L-0002,AVAILABLE,,,2025-12-02 10:41,2025-12-02 10:26
U-000948,M-0026,SN-M-0026-FG5Q2H,LBL-FG5Q2H,B,Leves marcas estéticas,S-0011,2025-12-02,"67,17",L-0001,SOLD,,,2025-12-02 10:55,2026-01-14 12:12
U-000949,M-0026,SN-M-0026-XUQKGI,LBL-XUQKGI,B,Leves marcas estéticas,S-0011,2025-12-02,"82,29",L-0003,AVAILABLE,,,2025-12-02 10:24,2025-12-02 10:38
U-000950,M-0026,SN-M-0026-O8ZQOI,LBL-O8ZQOI,A,Perfecto / muy leve,S-0011,2025-12-02,"75,12",L-0001,SOLD,,,2025-12-02 10:30,2026-01-10 12:45
U-000951,M-0026,SN-M-0026-GVMX2O,LBL-GVMX2O,A,Perfecto / muy leve,S-0011,2025-12-02,"61,81",L-0004,AVAILABLE,,,2025-12-02 10:21,2025-12-02 10:51
U-000952,M-0026,SN-M-0026-WVOPPX,LBL-WVOPPX,B,Leves marcas estéticas,S-0011,2025-12-02,"81,77",L-0005,IN_REVIEW,,,2025-12-02 10:31,2025-12-02 10:39
U-000953,M-0016,SN-M-0016-UEQKGS,LBL-UEQKGS,B,Leves marcas estéticas,S-0011,2025-12-02,"67,82",L-0001,SOLD,,,2025-12-02 10:39,2026-01-13 12:15
U-000954,M-0016,SN-M-0016-28IZ8T,LBL-28IZ8T,A,Perfecto / muy leve,S-0011,2025-12-02,"66,02",L-0002,AVAILABLE,,,2025-12-02 10:50,2025-12-02 10:21
U-000955,M-0016,SN-M-0016-5KUQE0,LBL-5KUQE0,B,Leves marcas estéticas,S-0011,2025-12-02,"81,67",L-0005,IN_REVIEW,,,2025-12-02 10:22,2025-12-02 10:07
U-000956,M-0016,SN-M-0016-LD2TOK,LBL-LD2TOK,B,Leves marcas estéticas,S-0011,2025-12-02,"55,07",L-0002,RESERVED,2026-01-17,C-0001,2025-12-02 10:28,2025-12-02 10:47
U-000957,M-0016,SN-M-0016-82IZNQ,LBL-82IZNQ,A,Perfecto / muy leve,S-0011,2025-12-02,"58,92",L-0003,AVAILABLE,,,2025-12-02 10:59,2025-12-02 10:12
